,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre
0,Chic,37,"{'neg': 0.219, 'neu': 0.634, 'pos': 0.147, 'compound': -0.9715}",[],-0.30000000000000004,1979,3,254.7,10,4.4,Le Freak,37,107.69,239,0.219,0.634,0.147,-0.9715,none
1,Rod Stewart,45,"{'neg': 0.027, 'neu': 0.89, 'pos': 0.083, 'compound': 0.8917}","['pop', 'rock']",1.7000000000000002,1979,4,425.7,41,5.2,Da Ya Think I'm Sexy,19,97.2,362,0.027,0.89,0.083,0.8917,pop
2,Gloria Gaynor,55,"{'neg': 0.07100000000000001, 'neu': 0.8130000000000001, 'pos': 0.116, 'compound': 0.9863000000000001}",[],1.3,1979,6,513.0,23,4.800000000000001,I Will Survive,31,98.21,437,0.07100000000000001,0.8130000000000001,0.116,0.9863000000000001,none
3,Village People,53,"{'neg': 0.034, 'neu': 0.802, 'pos': 0.164, 'compound': 0.9958}",[],0.5,1979,8,464.4,17,5.2,Y.M.C.A.,37,105.66,428,0.034,0.802,0.164,0.9958,none
4,Anita Ward,40,"{'neg': 0.005, 'neu': 0.9380000000000001, 'pos': 0.056, 'compound': 0.9502}","['disco', 'soul']",0.5,1979,9,369.9,12,5.2,Ring My Bell,27,105.66,339,0.005,0.9380000000000001,0.056,0.9502,disco
5,Bee Gees,65,"{'neg': 0.066, 'neu': 0.728, 'pos': 0.20600000000000002, 'compound': 0.9966}","['electronic/dance', 'disco', 'pop']",1.7000000000000002,1979,11,457.2,12,4.0,Too Much Heaven,47,91.78,365,0.066,0.728,0.20600000000000002,0.9966,electronic/dance
6,Dr. Hook,30,"{'neg': 0.076, 'neu': 0.581, 'pos': 0.343, 'compound': 0.9989}",[],3.3,1979,13,381.6,18,5.6,When You're In Love With A Beautiful Woman,13,87.72,289,0.076,0.581,0.343,0.9989,none
7,Pointer Sisters,33,"{'neg': 0.263, 'neu': 0.618, 'pos': 0.11900000000000001, 'compound': -0.973}",[],0.5,1979,15,195.3,20,4.0,Fire,12,100.24,168,0.263,0.618,0.11900000000000001,-0.973,none
8,Bee Gees,46,"{'neg': 0.326, 'neu': 0.593, 'pos': 0.081, 'compound': -0.9988}","['electronic/dance', 'disco', 'pop']",1.7000000000000002,1979,16,477.0,13,5.2,Tragedy,54,97.2,390,0.326,0.593,0.081,-0.9988,electronic/dance
9,Olivia Newton-John,35,"{'neg': 0.091, 'neu': 0.648, 'pos': 0.261, 'compound': 0.9969}",[],2.9,1979,17,358.2,6,5.2,A Little More Love,27,88.74,283,0.091,0.648,0.261,0.9969,none
