,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound
0,Barbra Streisand,18,"{'neg': 0.042, 'neu': 0.8180000000000001, 'pos': 0.14, 'compound': 0.9063}",['pop'],1.7000000000000002,1974,1,135.0,19,4.0,The Way We Were,4,91.78,101,0.042,0.8180000000000001,0.14,0.9063
1,Terry Jacks,60,"{'neg': 0.042, 'neu': 0.759, 'pos': 0.2, 'compound': 0.997}",[],-0.30000000000000004,1974,2,441.9,21,4.4,Seasons In The Sun,37,107.69,386,0.042,0.759,0.2,0.997
2,Redbone,41,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.9992000000000001}",[],0.5,1974,4,407.7,9,5.2,Come And Get Your Love,34,105.66,358,0.0,0.686,0.314,0.9992000000000001
3,Jackson 5,50,"{'neg': 0.036000000000000004, 'neu': 0.864, 'pos': 0.101, 'compound': 0.9590000000000001}","['pop', 'soul']",1.7000000000000002,1974,5,385.2,31,4.0,Dancing Machine,55,91.78,287,0.036000000000000004,0.864,0.101,0.9590000000000001
4,Grand Funk Railroad,38,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.11900000000000001, 'compound': 0.982}",['rock'],3.7,1974,6,364.5,17,4.800000000000001,The Loco-Motion,26,81.29,270,0.0,0.881,0.11900000000000001,0.982
5,Ray Stevens,83,"{'neg': 0.019, 'neu': 0.889, 'pos': 0.092, 'compound': 0.9916}","['country', 'pop']",1.3,1974,8,715.5,71,4.800000000000001,The Streak,26,98.21,593,0.019,0.889,0.092,0.9916
6,Elton John,47,"{'neg': 0.073, 'neu': 0.837, 'pos': 0.091, 'compound': 0.8877}","['pop', 'rock']",1.7000000000000002,1974,9,364.5,17,4.0,Bennie And The Jets,20,91.78,279,0.073,0.837,0.091,0.8877
7,Mac Davis,41,"{'neg': 0.095, 'neu': 0.7030000000000001, 'pos': 0.201, 'compound': 0.9901000000000001}",[],0.1,1974,10,333.9,17,4.800000000000001,One Hell Of A Woman,15,106.67,299,0.095,0.7030000000000001,0.201,0.9901000000000001
8,Aretha Franklin,42,"{'neg': 0.025, 'neu': 0.872, 'pos': 0.10300000000000001, 'compound': 0.9779}","['jazz', 'pop', 'hip-hop/rnb', 'rock', 'soul']",0.1,1974,11,358.2,20,4.800000000000001,Until You Come Back To Me,12,106.67,315,0.025,0.872,0.10300000000000001,0.9779
9,Kool and The Gang,57,"{'neg': 0.01, 'neu': 0.982, 'pos': 0.008, 'compound': -0.1027}",['disco'],-0.7000000000000001,1974,12,311.4,5,4.0,Jungle Boogie,53,108.7,288,0.01,0.982,0.008,-0.1027
